file_name,transcription,prediction
data/0_input/handout-modified/train/2091.png,piedad.,"piedad.
"
data/0_input/handout-modified/train/2092.png,"sufrir,","íutrir,
"
data/0_input/handout-modified/train/2093.png,"Gentilica,","Gentilica,que
"
data/0_input/handout-modified/train/2094.png,"Theologales,","eo ogales, s

Moralec la Dem
"
data/0_input/handout-modified/test/2095.png,,
data/0_input/handout-modified/train/2096.png,enseñaros,
data/0_input/handout-modified/train/2097.png,ha,
data/0_input/handout-modified/train/2098.png,estas,
data/0_input/handout-modified/train/2099.png,mirad,"mucho
"
data/0_input/handout-modified/train/2100.png,condederá,"concedera
"
data/0_input/handout-modified/test/2101.png,,"lhahipocrelia,
"
data/0_input/handout-modified/test/2102.png,,
data/0_input/handout-modified/train/2103.png,"alma,",
data/0_input/handout-modified/test/2104.png,,"{tra
"
data/0_input/handout-modified/train/2105.png,"fagacidad,","ſagacudad,
"
data/0_input/handout-modified/train/2106.png,Cada,
data/0_input/handout-modified/train/2107.png,conocieron,"conocieron
"
data/0_input/handout-modified/train/2108.png,cierto,"Cierto
"
data/0_input/handout-modified/train/2109.png,lexos,"Il=xzos
"
data/0_input/handout-modified/train/2110.png,Religiosas,"Religioſas
"
data/0_input/handout-modified/test/2111.png,,"auroridad
"
data/0_input/handout-modified/train/2112.png,"una,","AG L2<
"
data/0_input/handout-modified/train/2113.png,(aunque,
data/0_input/handout-modified/train/2114.png,Aristoteles),"Ariſtoretes)
"
data/0_input/handout-modified/train/2115.png,estar,
data/0_input/handout-modified/test/2116.png,,
data/0_input/handout-modified/test/2117.png,,"eſtima
"
data/0_input/handout-modified/test/2118.png,,
data/0_input/handout-modified/test/2119.png,,"menos
"
data/0_input/handout-modified/train/2120.png,salva.,"ſakhua.A
"
data/0_input/handout-modified/train/2121.png,abatirse,"\abarirſe
"
data/0_input/handout-modified/test/2122.png,,
data/0_input/handout-modified/train/2123.png,mios),"mios
"
data/0_input/handout-modified/train/2124.png,Respetad,"Reſpertad
"
data/0_input/handout-modified/train/2125.png,incansable,"incanſable
"
data/0_input/handout-modified/test/2126.png,,"va
"
data/0_input/handout-modified/train/2127.png,pronuncian,"au
pronuncian
"
data/0_input/handout-modified/train/2128.png,"Santo,","Sanco
"
data/0_input/handout-modified/train/2129.png,No,
data/0_input/handout-modified/train/2130.png,sean,
data/0_input/handout-modified/test/2131.png,,
data/0_input/handout-modified/train/2132.png,entrañable,"entrañable
"
data/0_input/handout-modified/train/2133.png,genero,"egcnacro
"
data/0_input/handout-modified/train/2134.png,celentes,"celentes
"
data/0_input/handout-modified/train/2135.png,alumbradle,
data/0_input/handout-modified/train/2136.png,"gloria,","bien
"
data/0_input/handout-modified/test/2137.png,,"vueſtra
"
data/0_input/handout-modified/train/2138.png,mucha,"mucha
"
data/0_input/handout-modified/train/2139.png,propio,"proprio
"
data/0_input/handout-modified/train/2140.png,tocantes,
data/0_input/handout-modified/test/2141.png,,
data/0_input/handout-modified/train/2142.png,quiso,"<q 255 ſe»
"
data/0_input/handout-modified/train/2143.png,desinte-,"deſinte:
"
data/0_input/handout-modified/train/2144.png,lugar,"oblecuro
"
data/0_input/handout-modified/train/2145.png,za,
data/0_input/handout-modified/test/2146.png,,
data/0_input/handout-modified/test/2147.png,,"eſtimad
"
data/0_input/handout-modified/train/2148.png,"recibio,","recibió,v
"
data/0_input/handout-modified/train/2149.png,entregandose,"entregandoſc
"
data/0_input/handout-modified/test/2150.png,,"difuntos
"
data/0_input/handout-modified/test/2151.png,,"Carh.
"
data/0_input/handout-modified/train/2152.png,acostumbra,
data/0_input/handout-modified/train/2153.png,perador,"perador
"
data/0_input/handout-modified/train/2154.png,maquinas,"maquinas
"
data/0_input/handout-modified/test/2155.png,,"muchos.
"
data/0_input/handout-modified/train/2156.png,traerle,
data/0_input/handout-modified/train/2157.png,"ellas,","callas
"
data/0_input/handout-modified/train/2158.png,"del,",
data/0_input/handout-modified/train/2159.png,alentado,"COracon:
"
data/0_input/handout-modified/train/2160.png,cionales,"cionales
"
data/0_input/handout-modified/train/2161.png,van,"¡27.22 L3
"
data/0_input/handout-modified/test/2162.png,,"ha
"
data/0_input/handout-modified/train/2163.png,Principes,"Princines
"
data/0_input/handout-modified/train/2164.png,cau-,
data/0_input/handout-modified/test/2165.png,,"de
"
data/0_input/handout-modified/train/2166.png,trayan,"cravan
"
data/0_input/handout-modified/train/2167.png,nombre.,"nombre.
"
data/0_input/handout-modified/train/2168.png,Santissimo,"Santilsimo
"
data/0_input/handout-modified/train/2169.png,perfectas:,
data/0_input/handout-modified/test/2170.png,,
data/0_input/handout-modified/test/2171.png,,
data/0_input/handout-modified/train/2172.png,armas,"armas!
"
data/0_input/handout-modified/train/2173.png,d,"Lo
"
data/0_input/handout-modified/train/2174.png,desta,"Q.

cta
"
data/0_input/handout-modified/train/2175.png,exceder,"exceder
"
data/0_input/handout-modified/train/2176.png,reci-,"rECt
"
data/0_input/handout-modified/test/2177.png,,
data/0_input/handout-modified/train/2178.png,conforma,"conforma
"
data/0_input/handout-modified/test/2179.png,,
data/0_input/handout-modified/train/2180.png,"veo,",
data/0_input/handout-modified/train/2181.png,quiera,"quiera
"
data/0_input/handout-modified/train/2182.png,Tito,"“Tito
"
data/0_input/handout-modified/train/2183.png,"uno,",
data/0_input/handout-modified/train/2184.png,"asistencia,","alliſtencia
"
data/0_input/handout-modified/train/2185.png,cante,"cante
"
data/0_input/handout-modified/test/2186.png,,"huyrevsde
"
data/0_input/handout-modified/train/2187.png,virtuoso,"vircuoſo
"
data/0_input/handout-modified/train/2188.png,"señor,","enor, pues
"
data/0_input/handout-modified/train/2189.png,o,
data/0_input/handout-modified/test/2190.png,,"huyvr
"
data/0_input/handout-modified/test/2191.png,,
data/0_input/handout-modified/train/2192.png,nues-,"rnumel-
"
data/0_input/handout-modified/test/2193.png,,
data/0_input/handout-modified/train/2194.png,"cia,","Las —]
"
data/0_input/handout-modified/train/2195.png,memoria,"memoria
"
data/0_input/handout-modified/train/2196.png,ran,
data/0_input/handout-modified/test/2197.png,,
data/0_input/handout-modified/test/2198.png,,
data/0_input/handout-modified/train/2199.png,"creacion,","creacion
"
data/0_input/handout-modified/test/2200.png,,"obra
"
data/0_input/handout-modified/train/2201.png,"vicios,","VICIOS
"
data/0_input/handout-modified/train/2202.png,verdadera,"verdadera
"
data/0_input/handout-modified/train/2203.png,buscando,"huſcando
"
data/0_input/handout-modified/test/2204.png,,
data/0_input/handout-modified/test/2205.png,,
data/0_input/handout-modified/test/2206.png,,
data/0_input/handout-modified/train/2207.png,"mesa,","meſa;
"
data/0_input/handout-modified/test/2208.png,,"que
"
data/0_input/handout-modified/train/2209.png,"dellas,","dellas
"
data/0_input/handout-modified/train/2210.png,muy,"mamy
"
data/0_input/handout-modified/train/2211.png,samente,"ſamente
"
data/0_input/handout-modified/train/2212.png,cimiento,"cimiento
"
data/0_input/handout-modified/train/2213.png,taleza,
data/0_input/handout-modified/train/2214.png,"Virtud,","Virecud
"
data/0_input/handout-modified/test/2215.png,,
data/0_input/handout-modified/test/2216.png,,
data/0_input/handout-modified/train/2217.png,quedar,"aucdar
"
data/0_input/handout-modified/train/2218.png,hago,"; hazro
"
data/0_input/handout-modified/train/2219.png,"interior,","ovdo
"
data/0_input/handout-modified/train/2220.png,Piedad,
data/0_input/handout-modified/test/2221.png,,
data/0_input/handout-modified/train/2222.png,Carlo,
data/0_input/handout-modified/train/2223.png,tecessores,"recellores
"
data/0_input/handout-modified/train/2224.png,"encargo,",
data/0_input/handout-modified/train/2225.png,aveys,"avuecvs
"
data/0_input/handout-modified/train/2226.png,(por,
data/0_input/handout-modified/train/2227.png,importantes,
data/0_input/handout-modified/test/2228.png,,
data/0_input/handout-modified/test/2229.png,,
data/0_input/handout-modified/test/2230.png,,
data/0_input/handout-modified/train/2231.png,o-,
data/0_input/handout-modified/train/2232.png,vad,
data/0_input/handout-modified/test/2233.png,,"Santo
"
data/0_input/handout-modified/test/2234.png,,"ſegura
"
data/0_input/handout-modified/train/2235.png,"Reyes,",
data/0_input/handout-modified/train/2236.png,"ninguno,","nIDgzuno,
"
data/0_input/handout-modified/train/2237.png,nuestros,"nueſtros!
"
data/0_input/handout-modified/train/2238.png,motivos,
data/0_input/handout-modified/train/2239.png,procuro,"procuro
"
data/0_input/handout-modified/train/2240.png,"tiempo,","ciempo
"
data/0_input/handout-modified/test/2241.png,,
data/0_input/handout-modified/test/2242.png,,
data/0_input/handout-modified/test/2243.png,,
data/0_input/handout-modified/train/2244.png,consideracion,"con fidi
"
data/0_input/handout-modified/test/2245.png,,
data/0_input/handout-modified/test/2246.png,,"ganareys
"
data/0_input/handout-modified/test/2247.png,,
data/0_input/handout-modified/train/2248.png,funda,"Cunda
"
data/0_input/handout-modified/train/2249.png,Estado,
data/0_input/handout-modified/test/2250.png,,
data/0_input/handout-modified/train/2251.png,por-,
data/0_input/handout-modified/train/2252.png,desprecio,"deſprecio
"
data/0_input/handout-modified/test/2253.png,,"Dios
"
data/0_input/handout-modified/test/2254.png,,
data/0_input/handout-modified/train/2255.png,devocion,"Santifsimo
"
data/0_input/handout-modified/train/2256.png,encaminar,"cncaminar
"
data/0_input/handout-modified/test/2257.png,,"Para
"
data/0_input/handout-modified/train/2258.png,(a,"y
"
data/0_input/handout-modified/test/2259.png,,
data/0_input/handout-modified/train/2260.png,"Missa,",
data/0_input/handout-modified/test/2261.png,,
data/0_input/handout-modified/train/2262.png,"rentas,",
data/0_input/handout-modified/test/2263.png,,
data/0_input/handout-modified/test/2264.png,,
data/0_input/handout-modified/train/2265.png,cia,"| =EE- 2
"
data/0_input/handout-modified/test/2266.png,,
data/0_input/handout-modified/train/2267.png,O-,
data/0_input/handout-modified/train/2268.png,años,
data/0_input/handout-modified/train/2269.png,enga-,
data/0_input/handout-modified/train/2270.png,"generoso,","generoſo
"
data/0_input/handout-modified/test/2271.png,,
data/0_input/handout-modified/train/2272.png,"ceron,","CCEron,
"
data/0_input/handout-modified/test/2273.png,,
data/0_input/handout-modified/train/2274.png,"trabajos,",
data/0_input/handout-modified/test/2275.png,,
data/0_input/handout-modified/test/2276.png,,"Paſsion
"
data/0_input/handout-modified/train/2277.png,"aventurada,","auenturada
"
data/0_input/handout-modified/train/2278.png,Marco,"Marco
"
data/0_input/handout-modified/test/2279.png,,"del,anviendo
"
data/0_input/handout-modified/train/2280.png,"Magno,",
data/0_input/handout-modified/train/2281.png,desgracias.,"deſgracias.
> celebrarevs
"
data/0_input/handout-modified/train/2282.png,prin,"preza
"
data/0_input/handout-modified/test/2283.png,,"hada
"
data/0_input/handout-modified/test/2284.png,,
data/0_input/handout-modified/test/2285.png,,
data/0_input/handout-modified/train/2286.png,bien.,
data/0_input/handout-modified/train/2287.png,an-,
data/0_input/handout-modified/train/2288.png,em-,"dactamenro
"
data/0_input/handout-modified/train/2289.png,siepre,"licpre
"
data/0_input/handout-modified/train/2290.png,qual,"<a Ll
"
data/0_input/handout-modified/test/2291.png,,"infinitas
"
data/0_input/handout-modified/train/2292.png,"valde,",
data/0_input/handout-modified/test/2293.png,,
data/0_input/handout-modified/train/2294.png,"servir,","feruir
"
data/0_input/handout-modified/test/2295.png,,"que
"
data/0_input/handout-modified/test/2296.png,,
data/0_input/handout-modified/test/2297.png,,"que
"
data/0_input/handout-modified/train/2298.png,"cipio,","[Cipio.,
"
data/0_input/handout-modified/test/2299.png,,
data/0_input/handout-modified/train/2300.png,(en,
data/0_input/handout-modified/test/2301.png,,
data/0_input/handout-modified/test/2302.png,,"eſpiricuales
"
data/0_input/handout-modified/train/2303.png,passar,
data/0_input/handout-modified/train/2304.png,Bruno,"dixo
"
data/0_input/handout-modified/train/2305.png,cobreys,"cobrevs
"
data/0_input/handout-modified/test/2306.png,,
data/0_input/handout-modified/test/2307.png,,"conſejo,
"
data/0_input/handout-modified/test/2308.png,,"veva
"
data/0_input/handout-modified/train/2309.png,amor,
data/0_input/handout-modified/train/2310.png,agravio,"agrauio
"
data/0_input/handout-modified/train/2311.png,"miliaridad,","«niliaridad
"
data/0_input/handout-modified/test/2312.png,,
data/0_input/handout-modified/train/2313.png,Religioso<,"Religioſo
"
data/0_input/handout-modified/train/2314.png,jus-,
data/0_input/handout-modified/train/2315.png,"Artus,",
data/0_input/handout-modified/train/2316.png,imi-,
data/0_input/handout-modified/train/2317.png,here-,"here
"
data/0_input/handout-modified/test/2318.png,,
